Date,ALKS,CTLT,ITCI,LNTH,NBIX,PRGO,VTRS,ZTS
2002-12-20,6.449999809265137,,,,44.25,9.477092742919922,12.859419822692871,
2002-12-23,6.539999961853027,,,,46.86000061035156,9.398700714111328,12.874377250671387,
2002-12-24,6.429999828338623,,,,47.209999084472656,9.461414337158203,12.795873641967773,
2002-12-26,6.179999828338623,,,,49.130001068115234,9.50844669342041,12.822040557861328,
2002-12-27,6.099999904632568,,,,47.25,9.375182151794434,12.586190223693848,
2002-12-30,6.050000190734863,,,,46.150001525878906,9.586833953857422,12.878192901611328,
2002-12-31,6.269999980926514,,,,45.65999984741211,9.524124145507812,13.065374374389648,
2003-01-02,6.659999847412109,,,,45.40999984741211,9.790641784667969,13.2862548828125,
2003-01-03,6.550000190734863,,,,45.060001373291016,9.869030952453613,13.75421142578125,
2003-01-06,6.519999980926514,,,,45.16999816894531,10.04148006439209,14.218423843383789,
2003-01-07,6.980000019073486,,,,45.75,10.127710342407227,14.375659942626953,
2003-01-08,6.900000095367432,,,,44.290000915527344,10.049322128295898,14.472999572753906,
2003-01-09,7.199999809265137,,,,46.08000183105469,10.166903495788574,14.472999572753906,
2003-01-10,7.590000152587891,,,,46.189998626708984,10.033644676208496,14.319504737854004,
2003-01-13,7.96999979019165,,,,46.7599983215332,10.221776962280273,14.282071113586426,
2003-01-14,7.860000133514404,,,,47.7400016784668,10.17474365234375,14.49545669555664,
2003-01-15,7.929999828338623,,,,46.93000030517578,10.07283878326416,14.517919540405273,
2003-01-16,7.900000095367432,,,,47.709999084472656,10.19041919708252,14.637712478637695,
2003-01-17,8.069999694824219,,,,47.040000915527344,9.994449615478516,14.764999389648438,
2003-01-21,8.25,,,,46.25,9.939579963684082,14.443044662475586,
2003-01-22,8.050000190734863,,,,46.689998626708984,9.845514297485352,14.675151824951172,
2003-01-23,7.760000228881836,,,,46.529998779296875,9.97093391418457,14.74627685546875,
2003-01-24,7.380000114440918,,,,45.27000045776367,9.727931022644043,14.731307029724121,
2003-01-27,7.329999923706055,,,,43.79999923706055,9.500603675842285,14.439302444458008,
2003-01-28,7.690000057220459,,,,44.2599983215332,9.563318252563477,14.740669250488281,
2003-01-29,7.739999771118164,,,,43.7400016784668,9.790641784667969,15.027055740356445,
2003-01-30,7.389999866485596,,,,43.540000915527344,9.531961441040039,14.600273132324219,
2003-01-31,7.679999828338623,,,,43.369998931884766,9.853355407714844,15.004593849182129,
2003-02-03,7.650000095367432,,,,40.709999084472656,9.782800674438477,14.925979614257812,
2003-02-04,7.349999904632568,,,,39.0,9.657384872436523,14.58343505859375,
2003-02-05,7.5,,,,39.08000183105469,9.64954662322998,14.5665864944458,
2003-02-06,7.400000095367432,,,,38.099998474121094,9.547640800476074,14.656431198120117,
2003-02-07,7.510000228881836,,,,39.189998626708984,9.265443801879883,14.667661666870117,
2003-02-10,7.550000190734863,,,,40.099998474121094,9.50844669342041,15.223600387573242,
2003-02-11,7.690000057220459,,,,41.220001220703125,9.320314407348633,15.582990646362305,
2003-02-12,7.519999980926514,,,,41.09000015258789,9.045958518981934,15.414527893066406,
2003-02-13,7.369999885559082,,,,41.0,8.983247756958008,14.965290069580078,
2003-02-14,7.539999961853027,,,,41.52000045776367,8.826475143432617,14.94843864440918,
2003-02-18,7.940000057220459,,,,42.63999938964844,9.14786148071289,15.76830005645752,
2003-02-19,7.900000095367432,,,,42.7400016784668,9.194896697998047,15.509989738464355,
2003-02-20,7.929999828338623,,,,41.880001068115234,9.053799629211426,15.448219299316406,
2003-02-21,7.909999847412109,,,,42.560001373291016,9.288961410522461,15.526830673217773,
2003-02-24,7.599999904632568,,,,41.7599983215332,9.194896697998047,15.521215438842773,
2003-02-25,7.699999809265137,,,,41.58000183105469,9.32815933227539,15.386446952819824,
2003-02-26,7.599999904632568,,,,41.529998779296875,9.127846717834473,15.212367057800293,
2003-02-27,7.949999809265137,,,,42.150001525878906,9.339936256408691,15.684070587158203,
2003-02-28,7.940000057220459,,,,42.130001068115234,9.229965209960938,16.032230377197266,
2003-03-03,7.869999885559082,,,,41.119998931884766,9.002161979675293,15.824456214904785,
2003-03-04,7.71999979019165,,,,40.83000183105469,8.915750503540039,15.73460865020752,
2003-03-05,7.699999809265137,,,,41.0099983215332,8.821486473083496,15.695300102233887,
2003-03-06,7.579999923706055,,,,40.15999984741211,8.782212257385254,15.717761039733887,
2003-03-07,7.659999847412109,,,,40.91999816894531,8.939319610595703,15.667220115661621,
2003-03-10,7.730000019073486,,,,40.150001525878906,8.562265396118164,15.386446952819824,
2003-03-11,7.449999809265137,,,,40.189998626708984,8.499421119689941,15.032673835754395,
2003-03-12,7.610000133514404,,,,40.59000015258789,8.648669242858887,15.049518585205078,
2003-03-13,7.889999866485596,,,,42.0,8.939319610595703,15.470684051513672,
2003-03-14,7.820000171661377,,,,41.959999084472656,8.923606872558594,15.526830673217773,
2003-03-17,8.039999961853027,,,,44.470001220703125,9.332080841064453,16.026613235473633,
2003-03-18,8.350000381469727,,,,44.58000183105469,9.426346778869629,16.200693130493164,
2003-03-19,8.289999961853027,,,,44.369998931884766,9.528465270996094,16.200693130493164,
2003-03-20,8.65999984741211,,,,45.52000045776367,9.544173240661621,16.22877311706543,
2003-03-21,8.75,,,,45.099998474121094,9.701281547546387,16.206308364868164,
2003-03-24,8.359999656677246,,,,43.95000076293945,9.371355056762695,15.599833488464355,
2003-03-25,8.619999885559082,,,,44.099998474121094,9.528465270996094,16.301769256591797,
2003-03-26,8.520000457763672,,,,43.16999816894531,9.47347640991211,16.24000358581543,
2003-03-27,8.90999984741211,,,,43.029998779296875,9.489187240600586,16.191089630126953,
2003-03-28,8.989999771118164,,,,42.29999923706055,9.528465270996094,16.326021194458008,
2003-03-31,9.069999694824219,,,,41.65999984741211,9.332080841064453,16.162982940673828,
2003-04-01,8.850000381469727,,,,41.65999984741211,9.77983283996582,16.584623336791992,
2003-04-02,9.470000267028809,,,,41.939998626708984,9.897662162780762,16.753280639648438,
2003-04-03,9.789999961853027,,,,43.29999923706055,9.976216316223145,16.764524459838867,
2003-04-04,9.3100004196167,,,,43.25,10.133319854736328,16.787012100219727,
2003-04-07,9.350000381469727,,,,42.95000076293945,10.062620162963867,16.303529739379883,
2003-04-08,9.300000190734863,,,,43.0,10.204017639160156,16.3597469329834,
2003-04-09,9.0600004196167,,,,42.880001068115234,9.929082870483398,16.016813278198242,
2003-04-10,9.020000457763672,,,,42.54999923706055,10.02334976196289,16.011192321777344,
2003-04-11,9.010000228881836,,,,41.75,9.84267520904541,15.106059074401855,
2003-04-14,9.40999984741211,,,,41.939998626708984,10.149031639099121,15.179145812988281,
2003-04-15,9.579999923706055,,,,42.16999816894531,10.164743423461914,15.336559295654297,
2003-04-16,9.600000381469727,,,,41.7599983215332,9.693426132202148,14.785614967346191,
2003-04-17,9.479999542236328,,,,42.84000015258789,9.984066009521484,14.740641593933105,
2003-04-21,9.430000305175781,,,,43.16999816894531,9.968361854553223,14.718153953552246,
2003-04-22,9.779999732971191,,,,43.650001525878906,10.125466346740723,14.85307502746582,
2003-04-23,9.949999809265137,,,,45.459999084472656,10.565364837646484,14.914916038513184,
2003-04-24,10.020000457763672,,,,45.290000915527344,11.052389144897461,14.954267501831055,
2003-04-25,10.0,,,,44.70000076293945,10.910995483398438,15.100443840026855,
2003-04-28,10.5,,,,45.08000183105469,11.0602445602417,15.713228225708008,
2003-04-29,9.40999984741211,,,,45.900001525878906,11.390165328979492,15.640146255493164,
2003-04-30,9.960000038146973,,,,45.2400016784668,12.065718650817871,15.893133163452148,
2003-05-01,9.899999618530273,,,,45.88999938964844,11.743657112121582,15.999948501586914,
2003-05-02,10.289999961853027,,,,47.40999984741211,11.539421081542969,16.28104591369629,
2003-05-05,10.069999694824219,,,,47.68000030517578,11.343036651611328,16.174224853515625,
2003-05-06,10.100000381469727,,,,47.20000076293945,11.335184097290039,16.438453674316406,
2003-05-07,10.34000015258789,,,,46.849998474121094,11.146655082702637,16.4553165435791,
2003-05-08,10.130000114440918,,,,46.79999923706055,10.918848991394043,15.437758445739746,
2003-05-09,10.140000343322754,,,,46.84000015258789,11.08381175994873,15.505217552185059,
2003-05-12,10.40999984741211,,,,46.459999084472656,11.201639175415039,15.628896713256836,
2003-05-13,10.630000114440918,,,,47.22999954223633,11.38231372833252,15.752584457397461,
2003-05-14,11.229999542236328,,,,49.56999969482422,11.295907974243164,15.909995079040527,
2003-05-15,11.600000381469727,,,,49.209999084472656,11.523706436157227,15.977461814880371,
2003-05-16,11.270000457763672,,,,49.189998626708984,11.146655082702637,15.741342544555664,
2003-05-19,10.920000076293945,,,,47.869998931884766,10.926703453063965,15.80880355834961,
2003-05-20,11.199999809265137,,,,47.45000076293945,11.036680221557617,15.769448280334473,
2003-05-21,11.300000190734863,,,,48.060001373291016,11.201639175415039,16.016813278198242,
2003-05-22,12.050000190734863,,,,48.5099983215332,11.358744621276855,16.3597469329834,
2003-05-23,12.84000015258789,,,,48.7599983215332,11.421589851379395,16.28104591369629,
2003-05-27,13.5,,,,51.189998626708984,11.40588092803955,16.64084243774414,
2003-05-28,13.1899995803833,,,,49.619998931884766,11.535715103149414,16.3597469329834,
2003-05-29,13.09000015258789,,,,49.709999084472656,11.622273445129395,16.067413330078125,
2003-05-30,12.890000343322754,,,,50.70000076293945,11.512110710144043,16.23606300354004,
2003-06-02,13.109999656677246,,,,51.869998931884766,11.464893341064453,16.500293731689453,
2003-06-03,12.979999542236328,,,,51.84000015258789,11.795385360717773,16.134872436523438,
2003-06-04,13.6899995803833,,,,51.86000061035156,12.023578643798828,16.382238388061523,
2003-06-05,14.0,,,,57.0099983215332,12.070792198181152,17.411041259765625,
2003-06-06,13.220000267028809,,,,56.84000015258789,11.677350997924805,17.19741439819336,
2003-06-09,12.380000114440918,,,,53.36000061035156,11.401946067810059,16.798254013061523,
2003-06-10,12.489999771118164,,,,52.150001525878906,11.803251266479492,16.95004653930664,
2003-06-11,12.979999542236328,,,,53.25,11.944891929626465,17.87766456604004,
2003-06-12,12.680000305175781,,,,53.5,12.2596435546875,18.574779510498047,
2003-06-13,12.25,,,,55.060001373291016,12.078665733337402,19.080753326416016,
2003-06-16,12.800000190734863,,,,57.63999938964844,12.676698684692383,19.87343978881836,
2003-06-17,12.399999618530273,,,,55.83000183105469,12.79472541809082,19.86781120300293,
2003-06-18,11.729999542236328,,,,53.959999084472656,12.731773376464844,19.266273498535156,
2003-06-19,10.729999542236328,,,,50.029998779296875,12.432758331298828,18.6141300201416,
2003-06-20,10.720000267028809,,,,50.650001525878906,12.346200942993164,19.097612380981445,
2003-06-23,10.65999984741211,,,,49.790000915527344,12.078665733337402,18.973936080932617,
2003-06-24,10.5,,,,49.29999923706055,12.125879287719727,19.28875732421875,
2003-06-25,10.6899995803833,,,,50.56999969482422,12.110138893127441,19.198806762695312,
2003-06-26,11.279999732971191,,,,52.2400016784668,12.409151077270508,19.6844482421875,
2003-06-27,11.0600004196167,,,,51.310001373291016,12.448500633239746,19.864530563354492,
2003-06-30,10.619999885559082,,,,49.95000076293945,12.306862831115723,19.566274642944336,
2003-07-01,10.489999771118164,,,,51.86000061035156,12.11800765991211,19.425594329833984,
2003-07-02,10.449999809265137,,,,53.459999084472656,12.20456314086914,19.47061538696289,
2003-07-03,10.460000038146973,,,,55.20000076293945,12.409151077270508,19.864530563354492,
2003-07-07,10.90999984741211,,,,56.790000915527344,12.558658599853516,19.920799255371094,
2003-07-08,11.010000228881836,,,,56.599998474121094,12.401286125183105,19.639427185058594,
2003-07-09,11.149999618530273,,,,56.810001373291016,12.629481315612793,19.425594329833984,
2003-07-10,10.949999809265137,,,,55.25,12.495712280273438,19.048561096191406,
2003-07-11,11.649999618530273,,,,55.11000061035156,12.920629501342773,18.986661911010742,
2003-07-14,12.489999771118164,,,,55.47999954223633,12.865544319152832,18.744688034057617,
2003-07-15,12.6899995803833,,,,55.4900016784668,12.873414039611816,18.277612686157227,
2003-07-16,12.5,,,,54.41999816894531,12.70030403137207,18.519588470458984,
2003-07-17,12.119999885559082,,,,53.31999969482422,12.448500633239746,18.14818572998047,
2003-07-18,11.850000381469727,,,,53.70000076293945,12.645217895507812,18.271987915039062,
2003-07-21,12.0,,,,52.65999984741211,12.377677917480469,17.838680267333984,
2003-07-22,12.630000114440918,,,,52.47999954223633,12.283252716064453,17.50104331970215,
2003-07-23,12.8100004196167,,,,53.29999923706055,12.51144790649414,18.08628273010254,
2003-07-24,12.989999771118164,,,,51.93000030517578,12.306862831115723,18.204458236694336,
2003-07-25,12.699999809265137,,,,51.70000076293945,12.448500633239746,18.35077476501465,
2003-07-28,13.0600004196167,,,,52.68000030517578,12.535056114196777,18.65464210510254,
2003-07-29,12.899999618530273,,,,53.36000061035156,12.550792694091797,18.570236206054688,
2003-07-30,12.970000267028809,,,,53.0,12.802595138549805,18.401418685913086,
2003-07-31,13.199999809265137,,,,53.65999984741211,12.904892921447754,19.003536224365234,
2003-08-01,12.720000267028809,,,,52.38999938964844,12.550792694091797,18.879741668701172,
2003-08-04,12.460000038146973,,,,51.29999923706055,12.456363677978516,19.301794052124023,
2003-08-05,12.510000228881836,,,,49.97999954223633,12.188825607299805,18.96415138244629,
2003-08-06,12.0,,,,49.220001220703125,12.20456314086914,18.643390655517578,
2003-08-07,12.1899995803833,,,,50.040000915527344,12.243912696838379,19.217376708984375,
2003-08-08,11.1899995803833,,,,49.86000061035156,12.070792198181152,19.211753845214844,
2003-08-11,11.670000076293945,,,,49.52000045776367,11.795385360717773,19.301794052124023,
2003-08-12,12.039999961853027,,,,50.2400016784668,11.504241943359375,19.639427185058594,
2003-08-13,11.699999809265137,,,,49.52000045776367,11.205223083496094,19.414339065551758,
2003-08-14,11.899999618530273,,,,49.25,11.25243854522705,19.498748779296875,
2003-08-15,12.140000343322754,,,,49.52000045776367,11.06358814239502,19.645061492919922,
2003-08-18,12.640000343322754,,,,51.779998779296875,11.134404182434082,19.656312942504883,
2003-08-19,11.380000114440918,,,,51.400001525878906,10.937684059143066,20.179656982421875,
2003-08-20,11.390000343322754,,,,51.5,11.01637077331543,20.230300903320312,
2003-08-21,11.4399995803833,,,,53.150001525878906,11.307518005371094,21.074413299560547,
2003-08-22,11.119999885559082,,,,52.36000061035156,11.11866569519043,20.97311019897461,
2003-08-25,10.989999771118164,,,,52.060001373291016,10.937684059143066,20.51729393005371,
2003-08-26,11.039999961853027,,,,51.900001525878906,11.087190628051758,20.359731674194336,
2003-08-27,11.050000190734863,,,,52.08000183105469,11.03594970703125,20.196537017822266,
2003-08-28,11.350000381469727,,,,52.83000183105469,11.051717758178711,20.24718475341797,
2003-08-29,11.649999618530273,,,,53.54999923706055,11.07536506652832,20.48353385925293,
2003-09-02,11.75,,,,53.58000183105469,11.39856243133545,20.47227668762207,
2003-09-03,11.619999885559082,,,,53.38999938964844,11.39856243133545,20.37098503112793,
2003-09-04,12.149999618530273,,,,54.31999969482422,11.461624145507812,20.37098503112793,
2003-09-05,12.199999809265137,,,,54.90999984741211,11.280316352844238,20.562318801879883,
2003-09-08,12.800000190734863,,,,55.4900016784668,11.540452003479004,21.091283798217773,
2003-09-09,13.229999542236328,,,,55.63999938964844,11.30396556854248,21.66527557373047,
2003-09-10,12.770000457763672,,,,54.5,11.020186424255371,21.918506622314453,
2003-09-11,12.989999771118164,,,,54.09000015258789,11.004417419433594,21.7834529876709,
2003-09-12,13.079999923706055,,,,53.290000915527344,10.87829303741455,21.94664192199707,
2003-09-15,13.0600004196167,,,,53.2400016784668,10.831000328063965,22.233640670776367,
2003-09-16,12.979999542236328,,,,53.5,10.823113441467285,22.537517547607422,
2003-09-17,13.489999771118164,,,,53.56999969482422,10.815231323242188,22.47561264038086,
2003-09-18,14.0600004196167,,,,53.29999923706055,10.972887992858887,22.666940689086914,
2003-09-19,14.229999542236328,,,,52.5,11.012299537658691,22.66131591796875,
2003-09-22,13.869999885559082,,,,51.880001068115234,10.917705535888672,22.07044792175293,
2003-09-23,14.220000267028809,,,,53.4900016784668,10.728524208068848,22.03668212890625,
2003-09-24,13.300000190734863,,,,51.939998626708984,10.413213729858398,21.625885009765625,
2003-09-25,13.3100004196167,,,,51.40999984741211,10.050600051879883,21.018131256103516,
2003-09-26,12.899999618530273,,,,50.04999923706055,10.168839454650879,21.160625457763672,
2003-09-29,13.239999771118164,,,,49.58000183105469,10.46838665008545,21.430984497070312,
2003-09-30,13.720000267028809,,,,49.4900016784668,10.034832000732422,21.7689151763916,
2003-10-01,13.729999542236328,,,,50.52000045776367,10.310730934143066,21.96605110168457,
2003-10-02,14.770000457763672,,,,52.09000015258789,10.405324935913086,23.31781005859375,
2003-10-03,15.279999732971191,,,,52.400001525878906,10.46838665008545,23.61631965637207,
2003-10-06,14.899999618530273,,,,51.5,10.381677627563477,23.599422454833984,
2003-10-07,15.350000381469727,,,,51.310001373291016,10.436857223510742,23.740234375,
2003-10-08,15.010000228881836,,,,51.099998474121094,10.200370788574219,23.537466049194336,
2003-10-09,15.3100004196167,,,,50.83000183105469,10.452622413635254,23.613508224487305,
2003-10-10,15.15999984741211,,,,49.43000030517578,10.287083625793457,23.664199829101562,
2003-10-13,15.5600004196167,,,,49.79999923706055,10.373794555664062,23.790922164916992,
2003-10-14,15.289999961853027,,,,50.04999923706055,10.673340797424316,23.7824764251709,
2003-10-15,14.890000343322754,,,,48.65999984741211,10.641807556152344,23.638851165771484,
2003-10-16,14.779999732971191,,,,48.5099983215332,10.665454864501953,23.427637100219727,
2003-10-17,14.329999923706055,,,,47.130001068115234,10.405324935913086,22.8193416595459,
2003-10-20,13.989999771118164,,,,45.349998474121094,10.452622413635254,22.90382957458496,
2003-10-21,14.699999809265137,,,,48.29999923706055,10.562982559204102,23.68954086303711,
2003-10-22,13.770000457763672,,,,46.810001373291016,10.168839454650879,23.148834228515625,
2003-10-23,13.800000190734863,,,,47.0,10.082128524780273,23.32625389099121,
2003-10-24,13.75,,,,47.689998626708984,10.665454864501953,23.148834228515625,
2003-10-27,13.729999542236328,,,,46.599998474121094,10.696990966796875,22.126571655273438,
2003-10-28,13.449999809265137,,,,47.47999954223633,10.783699035644531,21.746389389038086,
2003-10-29,13.729999542236328,,,,47.400001525878906,10.925592422485352,20.86774444580078,
2003-10-30,12.75,,,,46.209999084472656,10.704874038696289,20.766368865966797,
2003-10-31,12.970000267028809,,,,46.880001068115234,10.602395057678223,20.403079986572266,
2003-11-03,12.600000381469727,,,,46.720001220703125,10.894058227539062,20.158079147338867,
2003-11-04,12.069999694824219,,,,46.380001068115234,10.720638275146484,19.980663299560547,
2003-11-05,12.0,,,,46.29999923706055,10.484151840209961,20.58049774169922,
2003-11-06,12.539999961853027,,,,47.0,10.681228637695312,20.66498565673828,
2003-11-07,12.270000457763672,,,,48.5099983215332,10.965004920959473,20.74102210998535,
2003-11-10,11.899999618530273,,,,48.15999984741211,10.728524208068848,20.276351928710938,
2003-11-11,11.760000228881836,,,,47.189998626708984,10.64969253540039,18.966846466064453,
2003-11-12,12.25,,,,48.70000076293945,11.154195785522461,19.853931427001953,
2003-11-13,12.40999984741211,,,,50.869998931884766,11.043834686279297,19.304777145385742,
2003-11-14,11.59000015258789,,,,49.31999969482422,11.351264953613281,19.499094009399414,
2003-11-17,11.739999771118164,,,,48.4900016784668,11.611396789550781,19.38081169128418,
2003-11-18,11.699999809265137,,,,47.310001373291016,11.627161026000977,19.456851959228516,
2003-11-19,11.600000381469727,,,,47.720001220703125,11.776935577392578,19.515989303588867,
2003-11-20,11.850000381469727,,,,48.5099983215332,11.666574478149414,19.752544403076172,
2003-11-21,11.829999923706055,,,,50.0,11.9109468460083,19.532886505126953,
2003-11-24,12.729999542236328,,,,52.810001373291016,11.942476272583008,20.039796829223633,
2003-11-25,12.609999656677246,,,,52.619998931884766,11.891119003295898,20.850854873657227,
2003-11-26,12.859999656677246,,,,53.2400016784668,11.97012996673584,21.670351028442383,
2003-11-28,13.029999732971191,,,,52.83000183105469,11.985929489135742,21.391551971435547,
2003-12-01,13.119999885559082,,,,55.459999084472656,11.946427345275879,22.042085647583008,
2003-12-02,12.8100004196167,,,,55.060001373291016,12.12814998626709,21.645008087158203,
2003-12-03,12.420000076293945,,,,54.5,12.18346118927002,21.645008087158203,
2003-12-04,12.819999694824219,,,,53.61000061035156,12.033341407775879,21.645008087158203,
2003-12-05,13.029999732971191,,,,53.689998626708984,12.151854515075684,21.501384735107422,
2003-12-08,12.779999732971191,,,,54.0,12.254568099975586,21.754837036132812,
2003-12-09,12.289999961853027,,,,53.0,12.444194793701172,21.61121368408203,
2003-12-10,11.920000076293945,,,,53.83000183105469,12.491604804992676,21.036714553833008,
2003-12-11,12.5600004196167,,,,55.54999923706055,12.752337455749512,21.298614501953125,
2003-12-12,12.850000381469727,,,,55.290000915527344,12.562711715698242,21.29017448425293,
2003-12-15,12.220000267028809,,,,53.83000183105469,12.625919342041016,21.42534637451172,
2003-12-16,12.380000114440918,,,,53.5,12.799742698669434,21.273277282714844,
2003-12-17,12.3100004196167,,,,54.16999816894531,12.618019104003906,21.670351028442383,
2003-12-18,12.880000114440918,,,,54.43000030517578,12.641719818115234,21.746389389038086,
2003-12-19,12.8100004196167,,,,53.9900016784668,12.491604804992676,21.476041793823242,
2003-12-22,12.899999618530273,,,,53.18000030517578,12.720727920532227,21.112754821777344,
2003-12-23,13.140000343322754,,,,54.70000076293945,12.736530303955078,21.112754821777344,
2003-12-24,13.029999732971191,,,,54.709999084472656,12.681225776672363,21.1212100982666,
2003-12-26,12.859999656677246,,,,54.90999984741211,12.681225776672363,21.247928619384766,
2003-12-29,13.050000190734863,,,,55.099998474121094,12.760238647460938,21.366352081298828,
2003-12-30,13.739999771118164,,,,55.16999816894531,12.649624824523926,21.366352081298828,
2003-12-31,13.5,,,,54.540000915527344,12.420491218566895,21.366352081298828,
2004-01-02,13.970000267028809,,,,55.5,12.546908378601074,21.2479305267334,
2004-01-05,13.850000381469727,,,,55.7599983215332,12.459993362426758,20.850378036499023,
2004-01-06,13.600000381469727,,,,54.54999923706055,12.681225776672363,20.37669563293457,
2004-01-07,14.050000190734863,,,,53.34000015258789,12.760238647460938,20.52049446105957,
2004-01-08,13.84000015258789,,,,53.31999969482422,12.902456283569336,20.5543270111084,
2004-01-09,13.779999732971191,,,,53.810001373291016,12.807641983032227,20.918045043945312,
2004-01-12,14.119999885559082,,,,53.27000045776367,13.013070106506348,20.850378036499023,
2004-01-13,13.569999694824219,,,,52.95000076293945,12.957765579223633,20.858837127685547,
2004-01-14,13.760000228881836,,,,53.150001525878906,13.171091079711914,21.17180824279785,
2004-01-15,13.960000038146973,,,,53.150001525878906,13.226398468017578,20.9857120513916,
2004-01-16,14.630000114440918,,,,53.650001525878906,13.431828498840332,20.816547393798828,
2004-01-20,14.260000228881836,,,,54.88999938964844,13.5187406539917,21.61164665222168,
2004-01-21,14.789999961853027,,,,57.599998474121094,13.716265678405762,21.50168800354004,
2004-01-22,14.140000343322754,,,,57.130001068115234,13.668856620788574,21.569355010986328,
2004-01-23,14.920000076293945,,,,58.29999923706055,13.64515495300293,21.780818939208984,
2004-01-26,15.0,,,,59.040000915527344,13.72417163848877,21.840030670166016,
2004-01-27,14.869999885559082,,,,57.5099983215332,13.455530166625977,21.67931365966797,
2004-01-28,14.6899995803833,,,,57.369998931884766,13.408121109008789,21.16335105895996,
2004-01-29,14.680000305175781,,,,57.54999923706055,13.629361152648926,20.740421295166016,
2004-01-30,14.90999984741211,,,,56.459999084472656,13.19479751586914,20.630456924438477,
2004-02-02,15.100000381469727,,,,56.70000076293945,13.376518249511719,20.596620559692383,
2004-02-03,15.09000015258789,,,,56.720001220703125,13.534539222717285,20.89266586303711,
2004-02-04,14.680000305175781,,,,54.470001220703125,13.64515495300293,20.723495483398438,
2004-02-05,14.59000015258789,,,,55.2599983215332,14.22193717956543,20.867298126220703,
2004-02-06,15.079999923706055,,,,55.34000015258789,14.498480796813965,21.129512786865234,
2004-02-09,14.890000343322754,,,,57.72999954223633,14.814523696899414,21.442476272583008,
2004-02-10,14.34000015258789,,,,57.38999938964844,13.818984985351562,21.518604278564453,
2004-02-11,14.300000190734863,,,,57.04999923706055,14.214035987854004,20.841922760009766,
2004-02-12,14.920000076293945,,,,56.81999969482422,14.3246431350708,20.808090209960938,
2004-02-13,14.609999656677246,,,,57.0,14.593284606933594,20.562789916992188,
2004-02-17,14.3100004196167,,,,54.77000045776367,14.767110824584961,20.664289474487305,
2004-02-18,14.109999656677246,,,,53.91999816894531,15.35969066619873,20.46973991394043,
2004-02-19,13.789999961853027,,,,53.36000061035156,14.790813446044922,20.22444725036621,
2004-02-20,13.850000381469727,,,,51.95000076293945,14.458969116210938,20.04681396484375,
2004-02-23,13.359999656677246,,,,51.09000015258789,14.435266494750977,19.936853408813477,
2004-02-24,13.430000305175781,,,,50.93000030517578,14.46686840057373,19.776138305664062,
2004-02-25,13.550000190734863,,,,51.529998779296875,14.99329662322998,19.9199275970459,
2004-02-26,13.609999656677246,,,,52.59000015258789,15.397038459777832,19.56467628479004,
2004-02-27,14.239999771118164,,,,55.599998474121094,15.468266487121582,19.877641677856445,
2004-03-01,14.40999984741211,,,,55.150001525878906,15.832420349121094,20.029891967773438,
2004-03-02,14.15999984741211,,,,57.7599983215332,15.531599998474121,19.80997657775879,
2004-03-03,14.050000190734863,,,,58.31999969482422,15.856162071228027,19.962230682373047,
2004-03-04,14.800000190734863,,,,59.709999084472656,15.911579132080078,20.072185516357422,
2004-03-05,14.789999961853027,,,,59.88999938964844,15.911579132080078,20.4359073638916,
2004-03-08,15.149999618530273,,,,59.33000183105469,15.697833061218262,20.0891056060791,
2004-03-09,14.8100004196167,,,,58.5,15.397038459777832,19.877641677856445,
2004-03-10,14.619999885559082,,,,57.63999938964844,15.009121894836426,19.454713821411133,
2004-03-11,14.449999809265137,,,,56.630001068115234,14.605411529541016,19.39550018310547,
2004-03-12,14.979999542236328,,,,59.02000045776367,15.183280944824219,19.691556930541992,
2004-03-15,14.199999809265137,,,,57.7599983215332,14.882475852966309,19.065614700317383,
2004-03-16,14.229999542236328,,,,57.220001220703125,14.739970207214355,19.065614700317383,
2004-03-17,14.729999542236328,,,,58.65999984741211,15.207040786743164,19.51392936706543,
2004-03-18,14.729999542236328,,,,59.619998931884766,15.175370216369629,18.744192123413086,
2004-03-19,14.670000076293945,,,,60.029998779296875,15.294108390808105,19.014869689941406,
2004-03-22,14.100000381469727,,,,59.0,15.080377578735352,18.77802848815918,
2004-03-23,14.569999694824219,,,,59.630001068115234,15.397038459777832,18.921829223632812,
2004-03-24,14.350000381469727,,,,60.349998474121094,14.97746467590332,19.7423038482666,
2004-03-25,14.899999618530273,,,,59.9900016784668,15.397038459777832,19.55621337890625,
2004-03-26,14.529999732971191,,,,59.75,15.373279571533203,19.666181564331055,
2004-03-29,14.960000038146973,,,,59.459999084472656,15.594926834106445,19.522197723388672,
2004-03-30,15.680000305175781,,,,59.599998474121094,15.808675765991211,19.20035743713379,
2004-03-31,15.989999771118164,,,,59.09000015258789,15.87199878692627,19.25116729736328,
2004-04-01,15.970000267028809,,,,60.0,15.832420349121094,19.615358352661133,
2004-04-02,16.59000015258789,,,,60.45000076293945,16.2598876953125,19.767810821533203,
2004-04-05,16.860000610351562,,,,62.369998931884766,16.228225708007812,20.106590270996094,
2004-04-06,15.869999885559082,,,,61.02000045776367,16.085739135742188,20.089651107788086,
2004-04-07,16.309999465942383,,,,60.650001525878906,16.32321548461914,20.05577278137207,
2004-04-08,16.479999542236328,,,,60.68000030517578,16.172809600830078,19.75934600830078,
2004-04-12,15.8100004196167,,,,61.11000061035156,16.354883193969727,20.072711944580078,
2004-04-13,15.460000038146973,,,,60.65999984741211,15.452436447143555,19.47138023376465,
