Date,ABBV,AMGN,JNJ,LLY,PFE
2000-12-27,,46.88803482055664,27.758089065551758,45.4200553894043,18.169981002807617
2000-12-28,,47.423370361328125,28.22970199584961,46.69410705566406,18.370746612548828
2000-12-29,,45.63886642456055,28.313922882080078,47.426719665527344,18.471141815185547
2001-01-02,,44.88045120239258,27.488595962524414,46.63042068481445,18.521331787109375
2001-01-03,,47.8695068359375,26.61272621154785,43.986751556396484,17.49237060546875
2001-01-04,,44.746604919433594,26.0400390625,41.34309005737305,16.789669036865234
2001-01-05,,41.623714447021484,26.376924514770508,41.120121002197266,17.01553726196289
2001-01-08,,41.89139175415039,26.34323501586914,41.15199279785156,16.81476402282715
2001-01-09,,44.25586700439453,26.528520584106445,43.06309127807617,17.36688804626465
2001-01-10,,43.36361312866211,25.837934494018555,42.489742279052734,16.990440368652344
2001-01-11,,43.27438735961914,24.911531448364258,41.597900390625,16.46339988708496
2001-01-12,,42.649810791015625,25.484210968017578,40.769744873046875,16.639080047607422
2001-01-16,,43.94358444213867,25.383148193359375,42.4260368347168,16.739479064941406
2001-01-17,,43.185157775878906,24.709409713745117,41.566043853759766,16.363019943237305
2001-01-18,,44.30048751831055,25.33262062072754,41.66160202026367,16.513599395751953
2001-01-19,,42.82826232910156,25.366323471069336,41.15199279785156,16.61398696899414
2001-01-22,,48.27102279663086,25.416845321655273,41.66160202026367,16.915142059326172
2001-01-23,,48.3602409362793,24.978918075561523,42.362342834472656,17.2163143157959
2001-01-24,,49.29711151123047,24.406238555908203,42.17123794555664,17.24139976501465
2001-01-25,,51.3939094543457,24.726274490356445,42.33049011230469,17.843721389770508
2001-01-26,,51.17083740234375,24.77678680419922,42.043819427490234,17.793529510498047
2001-01-29,,50.68009567260742,24.68583106994629,41.330326080322266,17.386960983276367
2001-01-30,,50.68009567260742,24.68583106994629,40.67293930053711,17.780485153198242
2001-01-31,,50.18936538696289,25.098173141479492,40.158233642578125,18.12983512878418
2001-02-01,,49.475555419921875,25.297592163085938,40.84620666503906,18.153919219970703
2001-02-02,,49.92168426513672,25.629066467285156,41.73805618286133,18.029441833496094
2001-02-05,,48.76176452636719,25.313751220703125,40.71881866455078,18.370746612548828
2001-02-06,,49.87709045410156,25.176315307617188,39.49570846557617,18.41091537475586
2001-02-07,,50.41242599487305,25.575178146362305,40.23465347290039,17.868820190429688
2001-02-08,,49.83247375488281,25.502410888671875,41.27428436279297,17.969205856323242
2001-02-09,,51.795433044433594,25.59671401977539,41.15199279785156,18.085649490356445
2001-02-12,,52.95536804199219,26.43754768371582,40.9736213684082,18.519329071044922
2001-02-13,,51.616981506347656,26.114166259765625,40.907127380371094,18.081645965576172
2001-02-14,,51.3939094543457,25.77730941772461,39.418949127197266,18.194353103637695
2001-02-15,,51.43851089477539,25.471736907958984,38.48308181762695,17.81194305419922
2001-02-16,,50.85854721069336,25.56096649169922,37.3324089050293,18.218505859375
2001-02-20,,48.8509635925293,25.966564178466797,37.68015670776367,18.06151008605957
2001-02-21,,50.41242599487305,26.204524993896484,37.72110366821289,18.037368774414062
2001-02-22,,50.01091003417969,26.09906005859375,37.966552734375,18.150081634521484
2001-02-23,,50.27859878540039,25.820554733276367,38.841060638427734,18.041379928588867
2001-02-26,,52.375389099121094,25.890869140625,39.57750701904297,18.214473724365234
2001-02-27,,52.776912689208984,25.944929122924805,39.88943099975586,18.19837760925293
2001-02-28,,51.43851089477539,26.318098068237305,40.63609313964844,18.113845825195312
2001-03-01,,50.691261291503906,26.791296005249023,40.390594482421875,17.751562118530273
2001-03-02,,51.70620346069336,26.81022071838379,40.56959915161133,17.55432891845703
2001-03-05,,51.97388458251953,26.629056930541992,40.63609313964844,17.642881393432617
2001-03-06,,52.598453521728516,26.17478370666504,39.86896896362305,17.34903907775879
2001-03-07,,50.813941955566406,25.633975982666016,39.26042175292969,16.886123657226562
2001-03-08,,48.94022750854492,26.46411895751953,39.58259582519531,16.906246185302734
2001-03-09,,47.55720901489258,26.147727966308594,40.400840759277344,17.087390899658203
2001-03-12,,43.765113830566406,25.674541473388672,40.1451530456543,16.242076873779297
2001-03-13,,46.44190216064453,25.458219528198242,40.04287338256836,16.060937881469727
2001-03-14,,46.39727783203125,25.214859008789062,39.347354888916016,15.69865894317627
2001-03-15,,46.48650360107422,25.241901397705078,38.73366165161133,15.517521858215332
2001-03-16,,44.52354431152344,24.874155044555664,38.06883239746094,15.04254150390625
2001-03-19,,45.63886642456055,24.86334228515625,38.86664962768555,15.135129928588867
2001-03-20,,43.765113830566406,24.552379608154297,39.12235641479492,14.982156753540039
2001-03-21,,39.571537017822266,23.587055206298828,37.95634841918945,14.483019828796387
2001-03-22,,39.214637756347656,23.741165161132812,37.51141357421875,14.358238220214844
2001-03-23,,40.10687255859375,23.85204315185547,37.122737884521484,15.106950759887695
2001-03-26,,42.025238037109375,23.086793899536133,38.043251037597656,15.594003677368164
2001-03-27,,43.36361312866211,22.510847091674805,38.97915267944336,16.093151092529297
2001-03-28,,42.5159797668457,23.330163955688477,39.56214141845703,16.073017120361328
2001-03-29,,42.605194091796875,23.898012161254883,38.713218688964844,16.097169876098633
2001-03-30,,42.962093353271484,23.651945114135742,39.20417404174805,16.483600616455078
2001-04-02,,40.68683624267578,23.611379623413086,38.59048080444336,15.678543090820312
2001-04-03,,39.03617858886719,23.2841854095459,38.3603401184082,15.706716537475586
2001-04-04,,39.25925827026367,23.50052261352539,38.97402572631836,16.000564575195312
2001-04-05,,40.553001403808594,24.033212661743164,39.43939971923828,16.42322540283203
2001-04-06,,38.85771942138672,24.441518783569336,39.633731842041016,16.53592872619629
2001-04-09,,38.524017333984375,24.671348571777344,39.84853744506836,16.89417839050293
2001-04-10,,36.768062591552734,24.884979248046875,40.07355499267578,16.50372314453125
2001-04-11,,37.025020599365234,24.563199996948242,39.337120056152344,16.1011962890625
2001-04-12,,38.64537048339844,24.592933654785156,39.603050231933594,16.38296890258789
2001-04-16,,38.959442138671875,25.03908920288086,40.400840759277344,16.463468551635742
2001-04-17,,40.75822067260742,25.539339065551758,41.367401123046875,17.071290969848633
2001-04-18,,43.93465805053711,25.404144287109375,40.85088348388672,16.463468551635742
2001-04-19,,43.59917449951172,25.106691360473633,40.80485534667969,16.020687103271484
2001-04-20,,42.514183044433594,24.9066162109375,40.96337890625,16.407119750976562
2001-04-23,,42.79255676269531,24.849809646606445,41.111690521240234,16.50372314453125
2001-04-24,,41.0080680847168,25.014768600463867,40.43153762817383,16.31051254272461
2001-04-25,,41.6861686706543,25.41765594482422,41.5975227355957,16.467491149902344
2001-04-26,,39.89452362060547,25.836782455444336,41.623085021972656,17.107515335083008
2001-04-27,,42.74258804321289,25.79081916809082,42.34416198730469,17.357084274291992
2001-04-30,,43.64198303222656,26.088241577148438,43.469268798828125,17.429536819458008
2001-05-01,,43.820438385009766,26.17478370666504,43.79143142700195,17.55835723876953
2001-05-02,,44.42717361450195,26.364046096801758,44.18520736694336,17.385269165039062
2001-05-03,,42.42852783203125,26.16396141052246,43.63291549682617,17.006887435913086
2001-05-04,,44.53425979614258,26.43436050415039,44.00112533569336,17.493938446044922
2001-05-07,,44.32012176513672,26.526294708251953,44.37955856323242,17.618738174438477
2001-05-08,,44.38435363769531,26.48574447631836,44.00112533569336,17.7153377532959
2001-05-09,,43.51350784301758,26.566879272460938,43.730098724365234,17.892452239990234
2001-05-10,,42.95674514770508,26.293758392333984,43.474365234375,17.606660842895508
2001-05-11,,43.256553649902344,26.29917335510254,43.04848861694336,17.308786392211914
2001-05-14,,43.50637435913086,26.44248390197754,43.32560348510742,17.433570861816406
2001-05-15,,43.2351188659668,26.25049591064453,43.51029968261719,17.296703338623047
2001-05-16,,46.39727783203125,26.97786521911621,44.259395599365234,18.006977081298828
2001-05-17,,47.68927001953125,27.223939895629883,45.01366424560547,18.063465118408203
2001-05-18,,46.72563552856445,27.408462524414062,43.86433410644531,18.099796295166016
2001-05-21,,47.74637985229492,27.308063507080078,44.04903793334961,18.063465118408203
