Date,BAX,BDX,COO,HOLX,ISRG,RMD,TFX,WST
2003-07-31,10.069052696228027,25.535953521728516,8.630654335021973,3.5,1.6666669845581055,8.359253883361816,34.308589935302734,5.2853169441223145
2003-08-01,10.324334144592285,25.654468536376953,8.642966270446777,3.444999933242798,1.6988890171051025,8.230814933776855,34.36110305786133,5.482787132263184
2003-08-04,10.324334144592285,25.271028518676758,8.364710807800293,3.319999933242798,1.713333010673523,8.325562477111816,34.54866027832031,5.500919342041016
2003-08-05,9.955999374389648,25.77298355102539,8.194812774658203,3.375,1.6355559825897217,8.237131118774414,34.24856185913086,5.357855796813965
2003-08-06,10.058109283447266,26.093647003173828,8.194812774658203,3.4124999046325684,1.636667013168335,8.738263130187988,34.21855545043945,5.414275646209717
2003-08-07,10.178460121154785,26.163352966308594,8.098779678344727,3.317500114440918,1.611111044883728,8.833020210266113,34.3911018371582,5.327631950378418
2003-08-08,10.12010669708252,26.247026443481445,8.362255096435547,3.577500104904175,1.6777780055999756,8.681410789489746,34.57115936279297,5.305465221405029
2003-08-11,10.335275650024414,26.295808792114258,8.524768829345703,3.7925000190734863,1.7000000476837158,8.738263130187988,34.083526611328125,5.218820571899414
2003-08-12,10.320684432983398,26.609533309936523,8.633116722106934,4.022500038146973,1.7188889980316162,9.180440902709961,34.41362380981445,5.29539155960083
2003-08-13,10.262338638305664,26.62347412109375,8.642966270446777,4.0,1.6699999570846558,9.243611335754395,34.676204681396484,5.27927303314209
2003-08-14,10.284220695495605,27.18119239807129,8.650355339050293,4.050000190734863,1.647778034210205,9.201497077941895,35.05132293701172,5.400172233581543
2003-08-15,10.327980041503906,27.501863479614258,8.61341381072998,3.9749999046325684,1.6744439601898193,9.235187530517578,35.44894027709961,5.363902568817139
2003-08-18,10.386332511901855,27.369403839111328,8.731606483459473,4.079999923706055,1.6777780055999756,9.134119033813477,35.62150192260742,5.529131889343262
2003-08-19,10.335275650024414,26.769865036010742,9.046795845031738,4.025000095367432,1.6722220182418823,9.138331413269043,36.01915740966797,5.682270050048828
2003-08-20,10.14928150177002,26.351585388183594,8.972923278808594,4.125,1.6977779865264893,9.140436172485352,35.84657287597656,5.682270050048828
2003-08-21,10.083640098571777,26.037893295288086,9.103431701660156,4.102499961853027,1.7111109495162964,9.138331413269043,35.73359298706055,5.704433441162109
2003-08-22,9.813769340515137,25.15251350402832,8.906439781188965,3.987499952316284,1.657778024673462,8.942509651184082,35.32673263549805,5.641971588134766
2003-08-25,9.941410064697266,25.229202270507812,8.864580154418945,3.987499952316284,1.6777780055999756,8.76142692565918,35.108245849609375,5.702419281005859
2003-08-26,10.054461479187012,25.528976440429688,9.0197114944458,4.0,1.694443941116333,8.843544006347656,35.341796875,5.7628679275512695
2003-08-27,9.82835865020752,25.27801513671875,8.96553897857666,3.9674999713897705,1.6888890266418457,8.833020210266113,35.530147552490234,5.712494373321533
2003-08-28,10.116458892822266,25.201318740844727,8.96553897857666,4.102499961853027,1.6666669845581055,9.11306381225586,35.43974685668945,5.621819496154785
2003-08-29,10.247751235961914,25.47320556640625,9.132980346679688,4.097499847412109,1.6833330392837524,9.11727523803711,35.73359298706055,5.84346866607666
2003-09-02,10.43739128112793,25.654468536376953,9.72641658782959,4.179999828338623,1.6833330392837524,9.096219062805176,36.78078079223633,6.075193405151367
2003-09-03,10.389975547790527,25.584749221801758,9.403840065002441,4.09250020980835,1.6888890266418457,8.990943908691406,37.43623733520508,6.059074401855469
2003-09-04,10.389975547790527,25.689311981201172,10.928055763244629,4.050000190734863,1.6777780055999756,9.033051490783691,37.63213348388672,6.319005012512207
2003-09-05,10.492091178894043,25.255908966064453,10.792627334594727,3.987499952316284,1.6722220182418823,8.969880104064941,37.25543212890625,6.308929920196533
2003-09-08,10.630671501159668,25.696304321289062,10.859108924865723,4.0,1.6955560445785522,9.001469612121582,37.195159912109375,6.367366790771484
2003-09-09,10.503028869628906,25.241939544677734,10.861572265625,3.987499952316284,1.6822220087051392,9.020413398742676,36.77326583862305,6.407663822174072
2003-09-10,10.718198776245117,25.549503326416016,10.598099708557129,3.944999933242798,1.6833330392837524,8.837231636047363,34.061038970947266,6.337141513824463
2003-09-11,10.867722511291504,25.479597091674805,10.637497901916504,3.884999990463257,1.6833330392837524,8.940404891967773,34.00074768066406,6.423785209655762
2003-09-12,11.181355476379395,25.521543502807617,10.573473930358887,3.8299999237060547,1.6666669845581055,8.986724853515625,34.3021240234375,6.488266944885254
2003-09-15,11.126652717590332,25.829113006591797,10.558701515197754,3.9000000953674316,1.6888890266418457,9.075162887573242,33.789798736572266,6.552744388580322
2003-09-16,10.929716110229492,25.696304321289062,10.3887939453125,3.882499933242798,1.696666955947876,9.178336143493652,33.90281295776367,6.750213146209717
2003-09-17,10.94066047668457,25.86406707763672,10.413420677185059,3.8499999046325684,1.7777780294418335,9.0225191116333,33.66925811767578,6.766336441040039
2003-09-18,11.123002052307129,26.14368438720703,10.428193092346191,3.9175000190734863,1.8944439888000488,9.083581924438477,34.04595947265625,6.82073974609375
2003-09-19,10.991718292236328,26.563095092773438,10.573473930358887,3.872499942779541,1.842221975326538,9.0225191116333,33.90281295776367,6.738123416900635
2003-09-22,10.802077293395996,25.759220123291016,10.410957336425781,3.7325000762939453,1.9055559635162354,8.767745018005371,33.60145950317383,6.810661315917969
2003-09-23,10.929716110229492,25.780189514160156,10.462669372558594,3.7950000762939453,2.0088889598846436,9.033051490783691,33.66925811767578,7.000072479248047
2003-09-24,10.594202995300293,25.07417106628418,10.243510246276855,3.5374999046325684,1.967777967453003,9.1067476272583,32.98366928100586,6.913426399230957
2003-09-25,10.637967109680176,24.808534622192383,10.051447868347168,3.484999895095825,1.8333330154418945,9.062531471252441,32.80286407470703,6.599089622497559
2003-09-26,10.528558731079102,24.871450424194336,9.896317481994629,3.4049999713897705,1.8755559921264648,9.054105758666992,32.27547836303711,6.445951461791992
2003-09-29,10.481148719787598,25.05320930480957,9.787972450256348,3.2825000286102295,1.8666670322418213,9.161490440368652,32.65217590332031,6.343186378479004
2003-09-30,10.59784984588623,25.248929977416992,10.03421401977539,3.4000000953674316,1.852221965789795,9.260454177856445,32.720001220703125,6.308929920196533
2003-10-01,10.904186248779297,25.815135955810547,10.009592056274414,3.325000047683716,1.9011110067367554,9.517335891723633,33.277496337890625,6.619239330291748
2003-10-02,10.900546073913574,25.549503326416016,10.083462715148926,3.367500066757202,1.909999966621399,9.641569137573242,33.33777618408203,6.619239330291748
2003-10-03,10.827606201171875,25.968915939331055,10.063760757446289,3.484999895095825,1.9722219705581665,9.685789108276367,33.526123046875,6.691776275634766
2003-10-06,10.867722511291504,25.773197174072266,9.884005546569824,3.572499990463257,1.9322220087051392,9.78896427154541,33.511051177978516,6.599089622497559
2003-10-07,11.10112476348877,25.65436553955078,9.984965324401855,3.5450000762939453,1.9877779483795166,9.679472923278809,33.84253692626953,6.6293158531188965
2003-10-08,11.166767120361328,25.86406707763672,9.770734786987305,3.565000057220459,1.9488890171051025,9.696317672729492,33.88022232055664,6.599089622497559
2003-10-09,10.904186248779297,26.213592529296875,10.058834075927734,3.567500114440918,1.884443998336792,9.6647310256958,34.26444625854492,6.655511856079102
2003-10-10,10.94066047668457,26.276498794555664,10.194266319274902,3.5875000953674316,1.865556001663208,9.721587181091309,34.55827713012695,6.609164237976074
2003-10-13,10.944303512573242,26.178634643554688,10.277987480163574,3.5824999809265137,1.8644440174102783,9.675256729125977,35.176063537597656,6.687750339508057
2003-10-14,10.991718292236328,26.248538970947266,10.356782913208008,3.5450000762939453,1.8566670417785645,9.561554908752441,35.07057571411133,6.665584087371826
2003-10-15,10.980775833129883,26.20659828186035,10.470054626464844,3.5374999046325684,1.8544440269470215,9.582611083984375,35.319190979003906,6.655511856079102
2003-10-16,10.816665649414062,26.29047393798828,10.563627243041992,3.5374999046325684,1.850000023841858,9.569977760314941,34.7014274597168,6.639389514923096
2003-10-17,10.619730949401855,26.12271499633789,10.35431957244873,3.4375,1.8488889932632446,9.477330207824707,33.93296813964844,6.653493881225586
2003-10-20,10.732787132263184,26.465238571166992,10.371556282043457,3.4800000190734863,1.7966669797897339,9.513124465942383,33.88773727416992,6.7427215576171875
2003-10-21,10.532208442687988,26.276498794555664,10.216428756713867,3.497499942779541,1.794443964958191,9.534185409545898,33.71446990966797,6.50140380859375
2003-10-22,10.39362621307373,25.514549255371094,9.99481201171875,3.2274999618530273,1.7622220516204834,9.481545448303223,33.330238342285156,6.468957901000977
2003-10-23,10.488445281982422,25.09514045715332,10.078535079956055,3.194999933242798,1.7388889789581299,9.485756874084473,33.30763626098633,6.424343585968018
2003-10-24,10.56502914428711,25.088134765625,10.036674499511719,3.244999885559082,1.8477779626846313,9.485756874084473,33.20969009399414,6.387842655181885
2003-10-27,10.39362621307373,25.172040939331055,10.20411491394043,3.2950000762939453,1.809999942779541,8.969880104064941,33.56380844116211,6.4365129470825195
2003-10-28,10.539504051208496,25.661357879638672,10.524227142333984,3.4175000190734863,1.8177779912948608,9.19517707824707,33.44325637817383,6.493289470672607
2003-10-29,10.338920593261719,25.56348991394043,10.726142883300781,3.5,1.7255560159683228,8.696151733398438,34.0911750793457,6.529794692993164
2003-10-30,10.025294303894043,25.3747501373291,10.68674087524414,3.432499885559082,1.6788890361785889,8.860393524169922,34.32472229003906,6.614965915679932
2003-10-31,9.6934232711792,25.556499481201172,10.699055671691895,3.4000000953674316,1.611111044883728,8.79511833190918,34.66373062133789,6.702162265777588
2003-11-03,9.821062088012695,25.570478439331055,10.85172176361084,3.5199999809265137,1.7599999904632568,8.706680297851562,35.29659652709961,6.947536468505859
2003-11-04,9.642366409301758,25.52854347229004,10.740914344787598,3.5274999141693115,1.6877779960632324,8.46453857421875,34.79935836791992,7.020543098449707
2003-11-05,9.660599708557129,25.514549255371094,10.772926330566406,3.502500057220459,1.6933330297470093,8.647722244262695,34.724029541015625,7.091518878936768
2003-11-06,9.70801067352295,25.444650650024414,10.822173118591309,3.5625,1.6633330583572388,8.588768005371094,35.13085174560547,7.077322483062744
2003-11-07,9.817413330078125,25.33979606628418,10.723677635192871,3.5950000286102295,1.6722220182418823,8.508755683898926,34.565834045410156,7.087462902069092
2003-11-10,9.759066581726074,24.962318420410156,10.383871078491211,3.4825000762939453,1.668889045715332,8.454009056091309,34.01582717895508,6.5764336585998535
2003-11-11,9.773653030395508,25.130090713500977,10.255825996398926,3.365000009536743,1.6311110258102417,8.548761367797852,33.64668273925781,6.6616058349609375
2003-11-12,9.821062088012695,25.486595153808594,10.482365608215332,3.7750000953674316,1.632222056388855,8.683521270751953,34.20417785644531,6.692024230957031
2003-11-13,10.189396858215332,26.45824432373047,10.637497901916504,3.862499952316284,1.638888955116272,8.55086612701416,34.241851806640625,6.730555534362793
2003-11-14,10.258688926696777,26.493202209472656,10.551311492919922,3.8299999237060547,1.5966670513153076,8.4982271194458,33.66172790527344,6.641326904296875
2003-11-17,10.076345443725586,26.234542846679688,10.612871170043945,3.7750000953674316,1.5888890027999878,8.443479537963867,33.33777618408203,6.631187438964844
2003-11-18,9.894001960754395,26.40930938720703,10.671966552734375,3.6675000190734863,1.555556058883667,8.36978530883789,33.149417877197266,6.623074531555176
2003-11-19,10.010704040527344,26.528146743774414,10.649809837341309,3.752500057220459,1.5733330249786377,8.342409133911133,33.948020935058594,6.627131462097168
2003-11-20,9.883061408996582,26.44428062438965,10.588244438171387,3.559999942779541,1.5777779817581177,8.266607284545898,33.68434143066406,6.574405670166016
2003-11-21,9.842947006225586,26.982515335083008,10.637497901916504,3.484999895095825,1.5477780103683472,8.205549240112305,33.78271484375,6.621048927307129
2003-11-24,9.970582008361816,27.171260833740234,10.832024574279785,3.615000009536743,1.6144440174102783,8.258186340332031,34.20649719238281,6.854252815246582
2003-11-25,9.977879524230957,27.877277374267578,10.994543075561523,3.8375000953674316,1.6144440174102783,8.21186351776123,34.736236572265625,6.894812107086182
2003-11-26,10.069052696228027,27.891263961791992,11.051175117492676,3.799999952316284,1.717777967453003,8.21186351776123,34.607608795166016,7.016483783721924
2003-11-28,10.145639419555664,27.982126235961914,11.240777969360352,3.759999990463257,1.696666955947876,8.21186351776123,34.63031005859375,6.894812107086182
2003-12-01,10.320684432983398,28.086999893188477,11.37621021270752,3.8924999237060547,1.7366670370101929,8.192911148071289,34.940589904785156,6.967816352844238
2003-12-02,10.262338638305664,28.142908096313477,11.415611267089844,3.877500057220459,1.7511110305786133,8.011832237243652,34.83462905883789,6.957675457000732
2003-12-03,10.298806190490723,28.303674697875977,11.37621021270752,3.865000009536743,1.7122219800949097,8.190807342529297,34.81193161010742,6.825864791870117
2003-12-04,10.379042625427246,28.42252540588379,11.361440658569336,3.884999990463257,1.6777780055999756,8.46453857421875,35.001129150390625,7.087462902069092
2003-12-05,10.284220695495605,27.905237197875977,11.314651489257812,4.0,1.7311110496520996,8.698257446289062,34.88005828857422,6.878588676452637
2003-12-08,10.758313179016113,27.884258270263672,11.37621021270752,3.9774999618530273,1.7444440126419067,8.801432609558105,35.3189811706543,7.101655960083008
2003-12-09,10.721840858459473,27.44387435913086,11.117659568786621,3.9000000953674316,1.775555968284607,8.706680297851562,34.93302917480469,6.935369968414307
2003-12-10,11.016511917114258,27.907011032104492,10.930520057678223,3.924999952316284,1.715556025505066,8.616138458251953,35.129783630371094,6.8501996994018555
2003-12-11,11.143011093139648,28.285924911499023,11.063485145568848,4.150000095367432,1.7066669464111328,8.708788871765137,35.40980529785156,7.036763668060303
2003-12-12,11.228586196899414,28.419265747070312,11.265403747558594,4.3125,1.7722220420837402,8.643513679504395,35.5687255859375,7.219274520874023
2003-12-15,11.180217742919922,28.278913497924805,11.041181564331055,4.302499771118164,1.7555559873580933,8.664570808410645,35.5005989074707,6.923205375671387
2003-12-16,11.347640991210938,28.39117431640625,11.206267356872559,4.067500114440918,1.8833329677581787,8.687731742858887,35.90169906616211,6.874536037445068
2003-12-17,11.396005630493164,28.306982040405273,11.442811965942383,4.177499771118164,1.9133330583572388,8.706680297851562,35.3795280456543,6.915094375610352
2003-12-18,11.57087230682373,28.13856315612793,11.593116760253906,4.21999979019165,1.9055559635162354,8.736162185668945,35.87899398803711,7.13815975189209
2003-12-19,11.407169342041016,28.131546020507812,11.630074501037598,4.230000019073486,1.8777780532836914,8.801432609558105,36.24982833862305,7.099631309509277
2003-12-22,11.496458053588867,27.935060501098633,11.622679710388184,4.25,1.8777780532836914,8.744585037231445,36.64335632324219,7.184798240661621
2003-12-23,11.306715965270996,27.97718048095703,11.533978462219238,4.340000152587891,1.888888955116272,8.858287811279297,37.173095703125,7.198995113372803
2003-12-24,11.128128051757812,28.089445114135742,11.514266014099121,4.289999961853027,1.8344440460205078,8.771955490112305,36.45414733886719,7.091518878936768
2003-12-26,11.157896041870117,28.24382972717285,11.61283016204834,4.275000095367432,1.8533329963684082,8.807748794555664,36.56767272949219,7.050959587097168
2003-12-29,11.254626274108887,29.036758422851562,11.864151954650879,4.377500057220459,1.8899999856948853,8.843544006347656,36.85525131225586,7.097605228424072
2003-12-30,11.291830062866211,29.085872650146484,11.827197074890137,4.375,1.8855559825897217,8.917242050170898,36.71903991699219,6.935369968414307
2003-12-31,11.355083465576172,28.86834144592285,11.61283016204834,4.3125,1.8988889455795288,8.74669075012207,36.57524108886719,6.874536037445068
2004-01-02,11.224862098693848,28.791162490844727,11.637466430664062,4.409999847412109,1.882222056388855,8.843544006347656,36.34063720703125,6.911036491394043
2004-01-05,11.276948928833008,29.22622299194336,11.432955741882324,4.440000057220459,1.888888955116272,8.833020210266113,36.64335632324219,6.88264274597168
2004-01-06,11.321595191955566,29.401641845703125,11.556157112121582,4.5,1.8555560111999512,8.719315528869629,36.24982833862305,6.803558349609375
2004-01-07,11.52994441986084,29.7033634185791,11.469914436340332,4.587500095367432,1.8799999952316284,8.664570808410645,36.21955871582031,6.825864791870117
2004-01-08,11.392289161682129,29.857772827148438,11.64239501953125,4.527500152587891,1.888888955116272,8.757213592529297,36.59036636352539,6.829920768737793
2004-01-09,11.27323055267334,29.556026458740234,11.494553565979004,4.487500190734863,1.884443998336792,8.712996482849121,36.537376403808594,6.710273265838623
2004-01-12,11.232306480407715,29.710391998291016,11.610363960266113,4.489999771118164,1.888888955116272,8.765637397766113,37.04444122314453,7.3206682205200195
2004-01-13,11.150449752807617,29.59813117980957,11.837055206298828,4.434999942779541,1.888888955116272,8.607718467712402,37.074729919433594,7.201022148132324
2004-01-14,11.388566017150879,29.857772827148438,11.88879680633545,4.487500190734863,1.9011110067367554,8.649828910827637,37.332035064697266,7.300389289855957
2004-01-15,11.686210632324219,30.103361129760742,11.925752639770508,4.420000076293945,1.9111109972000122,8.765637397766113,37.64228820800781,7.300389289855957
2004-01-16,11.77922534942627,30.622631072998047,11.98735523223877,4.550000190734863,1.9355560541152954,8.717208862304688,37.80120086669922,7.222876071929932
2004-01-20,11.808981895446777,30.44719696044922,11.83458423614502,4.460000038146973,2.0799999237060547,8.567708015441895,37.56663513183594,7.343225002288818
2004-01-21,11.56715202331543,30.69980812072754,11.869083404541016,4.5625,2.0522220134735107,8.685624122619629,37.67256546020508,7.200438022613525
2004-01-22,11.626681327819824,31.205041885375977,11.88879680633545,4.46750020980835,2.037777900695801,8.814068794250488,37.69528579711914,7.224916934967041
2004-01-23,11.500178337097168,31.06468963623047,12.034173011779785,4.480000019073486,2.0266671180725098,9.033051490783691,37.69528579711914,7.235116004943848
2004-01-26,11.611801147460938,31.366436004638672,12.088380813598633,4.4375,2.016666889190674,9.085691452026367,37.589317321777344,7.255514621734619
2004-01-27,10.938379287719727,30.98050880432129,11.827197074890137,4.360000133514404,2.0088889598846436,8.990943908691406,37.34716033935547,7.257551670074463
2004-01-28,10.707703590393066,30.43315315246582,11.605432510375977,4.34250020980835,1.9722219705581665,8.875130653381348,36.85525131225586,7.2310380935668945
2004-01-29,10.70026683807373,31.478696823120117,11.829656600952148,4.362500190734863,1.944443941116333,8.811958312988281,37.04444122314453,7.208602428436279
2004-01-30,10.845366477966309,31.619054794311523,11.925752639770508,4.380000114440918,1.9755560159683228,9.275191307067871,37.00661087036133,7.26163387298584
2004-02-02,10.953261375427246,32.41898727416992,11.975030899047852,4.347499847412109,1.9700000286102295,9.296250343322754,37.233646392822266,7.26163387298584
2004-02-03,11.0723237991333,32.32076644897461,11.846902847290039,4.75,1.9888889789581299,9.485756874084473,36.85525131225586,7.3187479972839355
2004-02-04,11.187655448913574,32.496192932128906,11.588188171386719,4.974999904632568,1.9122220277786255,9.538395881652832,36.423885345458984,7.259594440460205
2004-02-05,11.079760551452637,32.545318603515625,11.543831825256348,4.867499828338623,1.9322220087051392,9.898456573486328,36.688751220703125,7.273874759674072
2004-02-06,11.076040267944336,33.41543197631836,12.04156494140625,4.974999904632568,2.0,10.064796447753906,36.96876525878906,7.2718305587768555
2004-02-09,11.105806350708008,33.717159271240234,11.74095630645752,4.962500095367432,2.0333330631256104,9.91108512878418,36.900638580322266,7.257551670074463
2004-02-10,11.3290376663208,33.68207550048828,12.071133613586426,4.992499828338623,2.0888888835906982,9.81212329864502,36.56767272949219,7.614518165588379
2004-02-11,11.422049522399902,34.98725128173828,12.00953197479248,5.0,2.065556049346924,10.09638500213623,37.082275390625,7.598198890686035
2004-02-12,11.485300064086914,34.222389221191406,11.903576850891113,4.852499961853027,2.055556058883667,9.980571746826172,40.6164436340332,7.526809215545654
2004-02-13,11.418331146240234,34.243446350097656,11.750811576843262,4.815000057220459,2.0299999713897705,9.970043182373047,41.146202087402344,7.373824119567871
2004-02-17,11.422049522399902,34.1522216796875,11.957784652709961,4.84499979019165,2.00333309173584,9.738429069519043,41.486751556396484,7.394220352172852
2004-02-18,11.340201377868652,34.34869384765625,11.90604305267334,4.835000038146973,1.976667046546936,9.717373847961426,40.525634765625,7.447258949279785
2004-02-19,11.161616325378418,34.299598693847656,11.667033195495605,4.824999809265137,1.976667046546936,9.706844329833984,39.723453521728516,7.428894996643066
2004-02-20,10.945820808410645,33.885581970214844,11.67442512512207,4.9375,1.967777967453003,9.553135871887207,39.140724182128906,7.406458377838135
2004-02-23,10.774678230285645,33.79435729980469,11.457596778869629,4.882500171661377,1.9088890552520752,9.622620582580566,39.04196548461914,7.445215225219727
2004-02-24,10.8007173538208,34.26449966430664,11.556157112121582,4.909999847412109,1.882222056388855,9.586819648742676,39.34585189819336,7.465612411499023
2004-02-25,10.8007173538208,34.20835494995117,11.711386680603027,4.902500152587891,1.9144439697265625,9.645780563354492,39.178714752197266,7.475813865661621
2004-02-26,10.767236709594727,34.061012268066406,11.689209938049316,4.869999885559082,2.004443883895874,9.740534782409668,39.604164123535156,7.471733093261719
2004-02-27,10.834203720092773,34.13818359375,11.657179832458496,5.0,1.9900000095367432,9.908985137939453,39.178714752197266,7.522727966308594
2004-03-01,10.938379287719727,34.76973342895508,11.637466430664062,4.962500095367432,1.9988889694213867,9.940567970275879,39.133121490478516,7.486011505126953
2004-03-02,10.919778823852539,34.545196533203125,12.011994361877441,4.882500171661377,1.9888889789581299,9.841605186462402,39.588951110839844,7.449295997619629
2004-03-03,10.88629150390625,34.32062911987305,13.177464485168457,5.045000076293945,1.9888889789581299,9.75737476348877,38.80645751953125,7.516609191894531
2004-03-04,11.031396865844727,34.3276481628418,13.40908145904541,5.057499885559082,2.0022220611572266,9.795276641845703,38.95079803466797,7.6043171882629395
2004-03-05,11.154175758361816,34.25747299194336,13.381977081298828,5.047500133514404,2.0288889408111572,9.917405128479004,39.30786895751953,7.732827186584473
2004-03-08,10.997912406921387,35.1162109375,13.598809242248535,5.0625,2.0966670513153076,9.970043182373047,38.45698547363281,7.526809215545654
2004-03-09,11.094645500183105,34.771297454833984,13.372118949890137,5.0625,2.0999999046325684,9.877395629882812,38.03154373168945,7.5778045654296875
2004-03-10,10.956985473632812,34.278602600097656,13.22674560546875,5.0625,2.021111011505127,9.740534782409668,37.56052017211914,7.494170665740967
2004-03-11,10.830485343933105,33.09608840942383,12.995129585266113,5.047500133514404,1.9888889789581299,9.660518646240234,37.1882438659668,7.424816131591797
2004-03-12,10.983027458190918,33.363548278808594,13.118331909179688,5.107500076293945,2.0155560970306396,9.601564407348633,37.302207946777344,7.41869592666626
2004-03-15,10.923501014709473,33.08200454711914,12.871928215026855,4.829999923706055,1.9611109495162964,9.466804504394531,36.89957046508789,7.353422164916992
2004-03-16,11.090921401977539,33.19464874267578,12.94831371307373,4.8125,1.940000057220459,9.422584533691406,37.22623062133789,7.051537990570068
2004-03-17,11.076040267944336,33.433956146240234,13.140508651733398,4.942500114440918,1.978888988494873,9.50260066986084,37.39337921142578,7.322828769683838
2004-03-18,11.23974323272705,33.539520263671875,12.854681015014648,5.019999980926514,1.9022220373153687,9.572083473205566,37.37819290161133,7.284070014953613
2004-03-19,11.217419624328613,33.65918731689453,12.701913833618164,4.835000038146973,1.921110987663269,9.64367389678955,37.23383331298828,7.330987453460693
2004-03-22,10.994185447692871,33.30021667480469,12.381593704223633,4.764999866485596,1.882222056388855,9.449962615966797,36.22340774536133,7.294271469116211
2004-03-23,11.057435035705566,33.518402099609375,12.561466217041016,4.815000057220459,1.8466670513153076,9.391002655029297,36.3145751953125,7.373824119567871
2004-03-24,11.06860065460205,33.856285095214844,12.391448974609375,4.787499904632568,1.8588889837265015,9.348891258239746,36.26899719238281,7.345262050628662
2004-03-25,11.340201377868652,33.926658630371094,12.719161033630371,4.867499828338623,1.8477779626846313,9.367843627929688,36.732418060302734,7.404416561126709
2004-03-26,11.384847640991211,33.60990905761719,12.788155555725098,4.835000038146973,1.8300000429153442,9.422584533691406,37.27941131591797,7.369742393493652
2004-03-29,11.489022254943848,34.278602600097656,12.960634231567383,5.027500152587891,1.850000023841858,9.460485458374023,37.750431060791016,7.516609191894531
2004-03-30,11.46669864654541,34.306766510009766,13.177464485168457,5.047500133514404,1.8922220468521118,9.553135871887207,37.54531478881836,7.665510177612305
2004-03-31,11.492738723754883,34.12373733520508,13.305597305297852,5.0625,1.8855559825897217,9.515231132507324,37.400970458984375,7.6287946701049805
2004-04-01,11.485300064086914,35.038780212402344,13.177464485168457,5.050000190734863,1.8966670036315918,9.441540718078613,37.65928649902344,7.6389946937561035
2004-04-02,11.604357719421387,35.08099365234375,13.298203468322754,5.137499809265137,1.9311109781265259,9.496281623840332,38.2138671875,7.791978359222412
2004-04-05,11.745737075805664,35.559608459472656,13.40415096282959,5.335000038146973,1.8755559921264648,9.622620582580566,38.68489456176758,7.800137519836426
2004-04-06,11.719691276550293,34.841705322265625,13.207035064697266,5.260000228881836,1.8366669416427612,9.772114753723145,38.28984451293945,7.775659084320068
2004-04-07,11.626681327819824,34.79945755004883,13.352410316467285,5.242499828338623,1.7966669797897339,9.856344223022461,38.3126335144043,7.857253074645996
2004-04-08,11.578316688537598,34.48271942138672,13.125722885131836,5.25,1.840000033378601,9.822653770446777,37.83400344848633,7.914363384246826
2004-04-12,11.63784122467041,34.90503692626953,13.384439468383789,5.420000076293945,1.9011110067367554,9.875289916992188,37.955570220947266,7.89396858215332
2004-04-13,11.533666610717773,34.158939361572266,12.992669105529785,5.512499809265137,1.7888890504837036,9.81212329864502,36.360164642333984,7.971477508544922
2004-04-14,11.3290376663208,34.59534454345703,13.059192657470703,5.489999771118164,1.7777780294418335,9.740534782409668,36.74761199951172,7.967394828796387
2004-04-15,11.708532333374023,34.412330627441406,12.960634231567383,5.550000190734863,1.7544440031051636,9.791069984436035,36.89957046508789,7.975557327270508
2004-04-16,11.738293647766113,34.94728088378906,13.059192657470703,5.517499923706055,1.7555559873580933,9.831074714660645,37.081905364990234,7.955162048339844
2004-04-19,11.801546096801758,35.43998718261719,13.071512222290039,5.715000152587891,1.752221941947937,9.843708992004395,37.081905364990234,7.99822998046875
2004-04-20,12.214526176452637,35.615943908691406,13.059192657470703,5.550000190734863,1.7011109590530396,9.84581184387207,37.34019088745117,8.039244651794434
2004-04-21,12.634943008422852,36.65064239501953,13.268632888793945,5.75,1.7166670560836792,10.069009780883789,37.400970458984375,8.08026123046875
2004-04-22,12.556819915771484,37.48122024536133,13.527356147766113,5.747499942779541,1.7411110401153564,10.159547805786133,38.16069030761719,8.070009231567383
2004-04-23,12.389391899108887,37.171504974365234,13.317913055419922,5.692500114440918,1.7322219610214233,10.127961158752441,37.788421630859375,8.026937484741211
2004-04-26,12.073139190673828,36.13682174682617,13.283417701721191,5.602499961853027,1.752221941947937,10.064796447753906,37.53013229370117,8.028990745544434
2004-04-27,12.166158676147461,35.615943908691406,13.416473388671875,5.65500020980835,1.7455559968948364,10.403800964355469,37.5985107421875,8.047447204589844
2004-04-28,11.853635787963867,34.94728088378906,13.184858322143555,5.324999809265137,1.6844439506530762,10.473283767700195,36.428531646728516,8.008476257324219
2004-04-29,11.749457359313965,35.285133361816406,13.293275833129883,5.057499885559082,1.6811109781265259,10.429064750671387,34.9014892578125,7.946959495544434
2004-04-30,11.77549934387207,35.58076095581055,13.305597305297852,5.037499904632568,1.8011109828948975,10.37642765045166,34.6811637878418,7.957210063934326
2004-05-03,11.905718803405762,35.644107818603516,13.349947929382324,5.045000076293945,1.8322219848632812,10.372215270996094,35.68401336669922,7.949008941650391
2004-05-04,11.987573623657227,35.615943908691406,13.709693908691406,5.329999923706055,1.8411109447479248,10.496444702148438,35.38771057128906,7.967463493347168
2004-05-05,12.225685119628906,36.45355987548828,14.025081634521484,5.257500171661377,1.8144439458847046,10.679635047912598,35.62322998046875,7.946959495544434
2004-05-06,12.14755916595459,36.20719909667969,13.825498580932617,5.269999980926514,1.852221965789795,10.46696949005127,34.87111282348633,7.953108787536621
2004-05-07,11.983848571777344,35.672264099121094,13.539673805236816,5.019999980926514,1.8444440364837646,10.285883903503418,34.56722640991211,7.895689964294434
