Date,CAH,COR,HSIC,MCK,OMI,PDCO,ZYXI
2014-04-17,50.744415283203125,55.49121856689453,44.654903411865234,157.85736083984375,28.86658477783203,28.947551727294922,0.23969689011573792
2014-04-21,51.13170623779297,55.59418869018555,44.77647018432617,158.75291442871094,28.858224868774414,29.1239013671875,0.23969689011573792
2014-04-22,51.28812789916992,55.49121856689453,44.90196228027344,157.8758544921875,29.435386657714844,29.06747055053711,0.22991324961185455
2014-04-23,51.355159759521484,55.62850570678711,44.898040771484375,157.53424072265625,29.70307159423828,29.060415267944336,0.22991324961185455
2014-04-24,51.101924896240234,55.67139434814453,44.57646942138672,157.37725830078125,29.460491180419922,28.869972229003906,0.19567051529884338
2014-04-25,50.05173873901367,53.90404510498047,44.525489807128906,154.96768188476562,29.21790313720703,28.855854034423828,0.2152377963066101
2014-04-28,51.0572395324707,54.43597412109375,44.6274528503418,154.59825134277344,29.619417190551758,28.933452606201172,0.2152377963066101
2014-04-29,52.003143310546875,54.899253845214844,44.6274528503418,155.54000854492188,28.50691032409668,28.933452606201172,0.2152377963066101
2014-04-30,51.77226638793945,55.920196533203125,44.796077728271484,156.20472717285156,28.055213928222656,28.707738876342773,0.2152377963066101
2014-05-01,48.50251007080078,55.654232025146484,44.8156852722168,155.29075622558594,27.754087448120117,28.79237937927246,0.19567051529884338
2014-05-02,47.51934814453125,55.139461517333984,44.68235397338867,154.19204711914062,26.95107650756836,28.538454055786133,0.2152377963066101
2014-05-05,47.65341567993164,55.851558685302734,45.16862869262695,155.7615966796875,27.294031143188477,28.608989715576172,0.2152377963066101
2014-05-06,47.83216857910156,55.568443298339844,44.556861877441406,154.03509521484375,27.285661697387695,28.41853904724121,0.2152377963066101
2014-05-07,47.541690826416016,55.371116638183594,44.38039016723633,153.6473388671875,27.110008239746094,28.566659927368164,0.2152377963066101
2014-05-08,47.59382629394531,55.251007080078125,44.47058868408203,153.92431640625,27.26056671142578,28.580781936645508,0.2152377963066101
2014-05-09,47.97368621826172,56.26337432861328,45.17647171020508,157.8758544921875,27.887922286987305,29.166221618652344,0.2152377963066101
2014-05-12,48.42802810668945,57.19852066040039,45.58039093017578,160.85791015625,28.030115127563477,29.30023956298828,0.21034596860408783
2014-05-13,49.277122497558594,57.352935791015625,45.28627395629883,166.1851043701172,28.155597686767578,29.264963150024414,0.16142836213111877
2014-05-14,48.576995849609375,57.739013671875,44.89411926269531,164.52325439453125,27.695537567138672,29.060415267944336,0.1516447216272354
2014-05-15,48.36098861694336,58.113529205322266,44.7843132019043,163.94158935546875,27.536605834960938,28.827640533447266,0.13207799196243286
2014-05-16,48.97175216674805,58.810890197753906,45.26274490356445,164.532470703125,27.34421730041504,29.01103973388672,0.1516447216272354
2014-05-19,49.567604064941406,59.76652908325195,45.505882263183594,166.8129425048828,27.478046417236328,29.07451820373535,0.1516447216272354
2014-05-20,49.306915283203125,60.0850830078125,45.219608306884766,166.03736877441406,27.461322784423828,28.679521560668945,0.1516447216272354
2014-05-21,50.193241119384766,60.87715530395508,45.588233947753906,169.2041015625,27.87119483947754,28.940505981445312,0.14675290882587433
2014-05-22,50.483707427978516,61.42813491821289,45.54901885986328,169.49957275390625,28.013395309448242,27.67086410522461,0.14675290882587433
2014-05-23,51.04978942871094,61.67781448364258,45.80392074584961,169.6472930908203,28.163959503173828,27.565067291259766,0.16142836213111877
2014-05-27,51.53392028808594,62.332157135009766,46.32548904418945,169.29644775390625,28.532007217407227,27.57917594909668,0.16142836213111877
2014-05-28,51.72757339477539,62.573204040527344,46.33725357055664,168.6963348388672,28.548736572265625,27.501598358154297,0.16142836213111877
2014-05-29,52.963951110839844,63.08975601196289,46.64313888549805,174.09735107421875,28.66583824157715,27.543907165527344,0.12718617916107178
2014-05-30,52.60645294189453,63.00368881225586,46.92156982421875,175.08518981933594,29.0087890625,27.621498107910156,0.14675290882587433
2014-06-02,52.5468635559082,63.02950668334961,46.94117736816406,175.2606201171875,28.883317947387695,27.600337982177734,0.17121197283267975
2014-06-03,52.95651626586914,62.926170349121094,47.2470588684082,176.92250061035156,28.87495231628418,27.64971351623535,0.17121197283267975
2014-06-04,52.91929244995117,63.416927337646484,46.83529281616211,175.18679809570312,28.87495231628418,27.550960540771484,0.17121197283267975
2014-06-05,52.67348098754883,62.66788864135742,46.73725509643555,174.4010467529297,29.14263153076172,27.508642196655273,0.17121197283267975
2014-06-06,52.71072006225586,62.41823196411133,46.913726806640625,174.46571350097656,29.535764694213867,27.69202423095703,0.17121197283267975
2014-06-09,52.666038513183594,62.28047180175781,47.05097961425781,172.57997131347656,29.611047744750977,27.931840896606445,0.17121197283267975
2014-06-10,52.15955352783203,61.99638748168945,46.882354736328125,171.56304931640625,29.636140823364258,27.75550651550293,0.17121197283267975
2014-06-11,52.0850944519043,61.91887283325195,46.584312438964844,173.01438903808594,29.06734275817871,27.529802322387695,0.16632016003131866
2014-06-12,50.58799362182617,61.522850036621094,46.329410552978516,169.41839599609375,28.80615997314453,27.339365005493164,0.16632016003131866
2014-06-13,50.46137237548828,61.79835510253906,46.30588150024414,168.8082733154297,28.82301139831543,27.30409049987793,0.16632016003131866
2014-06-16,50.357112884521484,61.574485778808594,46.18039321899414,168.7528076171875,28.77245330810547,27.388729095458984,0.16632016003131866
2014-06-17,50.81143569946289,61.763916015625,46.40784454345703,170.70335388183594,29.05049705505371,27.494525909423828,0.30637988448143005
2014-06-18,51.19875717163086,62.073829650878906,46.70588302612305,171.24874877929688,29.480180740356445,27.706140518188477,0.21884292364120483
2014-06-19,51.16896057128906,61.92749786376953,46.69804000854492,171.28573608398438,29.40435218811035,27.80489158630371,0.2976261079311371
2014-06-20,51.48923110961914,62.211585998535156,46.882354736328125,171.47059631347656,29.539161682128906,28.058826446533203,0.2976261079311371
2014-06-23,51.26578140258789,62.401004791259766,47.07843017578125,172.12698364257812,29.353811264038086,28.10112762451172,0.26261094212532043
2014-06-24,51.101924896240234,62.46127700805664,47.05882263183594,170.49070739746094,29.362228393554688,28.284526824951172,0.24510334432125092
2014-06-25,51.80205535888672,62.624855041503906,47.16078567504883,173.1900177001953,29.80877113342285,28.439697265625,0.21884292364120483
2014-06-26,51.56371307373047,62.60763931274414,47.023529052734375,173.87417602539062,29.556018829345703,28.298635482788086,0.21008911728858948
2014-06-27,51.768070220947266,62.736793518066406,46.61176681518555,174.64141845703125,29.143171310424805,28.16461753845215,0.24510334432125092
2014-06-30,51.318939208984375,62.555973052978516,46.53333282470703,172.1361846923828,28.62923240661621,27.868371963500977,0.2538571059703827
2014-07-01,52.11238098144531,62.83149337768555,47.01960754394531,175.14053344726562,29.49703025817871,27.960060119628906,0.2538571059703827
2014-07-02,52.08992385864258,62.89174270629883,46.7843132019043,175.1220703125,29.075767517089844,27.882474899291992,0.23635050654411316
2014-07-03,52.70371627807617,63.046714782714844,46.929412841796875,175.63973999023438,29.42120933532715,28.037656784057617,0.20133531093597412
2014-07-07,52.681251525878906,62.8573112487793,46.79999923706055,175.27920532226562,29.37065887451172,27.945964813232422,0.20133531093597412
2014-07-08,52.224674224853516,62.736793518066406,46.64706039428711,173.7908935546875,29.42120933532715,27.896587371826172,0.227596715092659
2014-07-09,52.57645797729492,62.83149337768555,46.654903411865234,175.3624267578125,29.016794204711914,27.910757064819336,0.21008911728858948
